file,stt,llm,tts_audio,latency
2323_audio05.wav,"ya, kakak. saya ingin membuat penerbangan ke jadah al-usbu al-qadim. apakah yang boleh membantu kakak dan afdal segera melihat kejahatan?",Anda bisa memesan tiket pesawat ke Jeddah melalui aplikasi perjalanan seperti Traveloka atau langsung di situs resmi maskapai seperti Saudia Airlines. Segera periksa jadwal keberangkatan dan harga tiket di platform tersebut untuk mendapatkan pilihan yang paling sesuai.,data\outputs\tts_2323_audio05.wav,65.757
2323_audio13.wav,jelaskan step by step cara booking flight ke jedah secara online.,"Buka situs maskapai atau aplikasi travel, masukkan rute ke Jeddah dan tanggal keberangkatan, lalu pilih penerbangan yang tersedia. Isi data penumpang sesuai paspor, pilih metode pembayaran, dan selesaikan transaksi untuk mendapatkan e-tiket. Pastikan masa berlaku paspor Anda minimal enam bulan sebelum melakukan pemesanan.",data\outputs\tts_2323_audio13.wav,59.662
2323_audio14.wav,how to prepare dokumen umrah dari indonesia dengan benar.,"Siapkan paspor dengan masa berlaku minimal enam bulan, sertifikat vaksin meningitis, dan visa yang diurus melalui agen travel resmi. Pastikan juga Anda telah menyiapkan foto terbaru berlatar putih serta dokumen pendukung seperti bukti booking hotel dan tiket pesawat yang valid.",data\outputs\tts_2323_audio14.wav,49.168
2323_audio15.wav,tolong buat checklist persiapan umrah termasuk barang wajib di bawah,"Persiapan umrah wajib mencakup paspor, visa, kain ihram, perlengkapan ibadah, dan obat-obatan pribadi. Jangan lupa membawa pakaian yang nyaman, alat mandi, charger, serta botol minum untuk menjaga hidrasi.",data\outputs\tts_2323_audio15.wav,54.298
2323_audio16.wav,guided aku cara pilih hotel di makkah dekat haram dengan budget terbatas,Pilihlah hotel di area Ajyad atau Mahbas Jin yang biasanya lebih terjangkau namun tetap mudah diakses. Gunakan aplikasi pemesanan dengan filter harga terendah dan pastikan hotel tersebut menyediakan layanan shuttle bus gratis ke Masjidil Haram.,data\outputs\tts_2323_audio16.wav,35.388
2323_audio18.wav,i feel overwhelmed dengan persiapan umrah. ada tips sederhana,Fokus pada pembuatan checklist perlengkapan dan selesaikan dokumen penting seperti paspor atau visa terlebih dahulu. Kerjakan tugas satu per satu secara bertahap agar tidak terasa berat.,data\outputs\tts_2323_audio18.wav,37.473
2325_audio2.wav,aku butuh travel umrah simple tapi include madinah visit.,Kamu bisa memilih paket Umrah Reguler atau Umrah Plus Madinah dari agen travel berizin resmi. Pastikan untuk memeriksa detail itinerary agar kunjungan ke Madinah sudah pasti masuk dalam jadwal perjalananmu.,data\outputs\tts_2325_audio2.wav,53.176
2325_audio3.wav,can you help aku arrange transport dari jeddah ke marina tomorrow?,Kamu bisa menggunakan kereta cepat Haramain High-Speed Railway atau memesan taksi melalui aplikasi Uber dan Careem. Sebaiknya kamu memesan tiket kereta secara online terlebih dahulu untuk memastikan ketersediaan jadwal besok.,data\outputs\tts_2325_audio3.wav,47.975
2325_audio4.wav,explain step by step cara apply visa saudi dengan benar.,"Langkah pertama adalah mendaftar di situs resmi Nusuk atau portal visa Saudi dengan mengisi data diri dan mengunggah dokumen seperti paspor serta foto. Kemudian, selesaikan pembayaran biaya visa secara online sesuai instruksi yang tersedia. Terakhir, tunggu e-visa dikirimkan langsung ke email Anda setelah proses verifikasi selesai.",data\outputs\tts_2325_audio4.wav,62.662
2325_audio6.wav,uridu orange transport menjedah ilang adina khadan,Anda bisa memesan Orange Transport dari Jeddah ke Madinah melalui WhatsApp atau situs web resmi mereka. Sebaiknya lakukan reservasi jauh-jauh hari untuk memastikan ketersediaan jadwal dan kendaraan.,data\outputs\tts_2325_audio6.wav,55.059
2325_audio7.wav,book fly ke jedah lalu lanjut ke madinah. schedule terbaik apal.,"Pesanlah tiket ke Jeddah, lalu lanjutkan perjalanan ke Madinah menggunakan kereta cepat Haramain High-Speed Railway agar lebih cepat dan nyaman. Anda juga bisa langsung memesan penerbangan ke Bandara Madinah jika ingin menghindari perjalanan darat.",data\outputs\tts_2325_audio7.wav,56.807
2325_audio8.wav,apa perbedaan umrah dan hajj secara detail dalam islam?,"Perbedaan utamanya adalah hajj wajib dilakukan pada waktu tertentu dan mencakup wukuf di Arafah, sementara umrah bisa dilakukan kapan saja tanpa ritual wukuf. Anda disarankan mempelajari buku panduan manasik resmi agar dapat menjalankan seluruh rukunnya dengan benar.",data\outputs\tts_2325_audio8.wav,42.417
2325_audio9.wav,how to prepare dokumen umrah dari indonesia dengan benar,"Siapkan paspor dengan masa berlaku minimal 6 bulan, visa umrah, sertifikat vaksin meningitis, serta bukti booking hotel dan tiket pesawat. Pastikan semua dokumen tersebut sudah lengkap dan valid sebelum keberangkatan.",data\outputs\tts_2325_audio9.wav,39.03
2326_audio01.wav,"aku mau book flight ke jedah minggu depan, bisa bantu schedule?",Saya bisa bantu carikan jadwal penerbangan kamu ke Jeddah minggu depan. Silakan cek aplikasi Traveloka atau situs resmi Saudia Airlines untuk melihat pilihan jam terbang dan harga terbaik.,data\outputs\tts_2326_audio01.wav,46.124
2326_audio02.wav,aku butuh travel umrah simpel tapi include madina visit,Kamu bisa memilih paket Umrah Reguler atau Umrah Plus Madinah dari travel agen yang memiliki izin resmi PPIU. Pastikan untuk memeriksa detail itinerary agar kunjungan ke Madinah sudah termasuk dalam jadwal perjalananmu.,data\outputs\tts_2326_audio02.wav,41.288
2326_audio03.wav,can you help aku arrange transport dari jedah ke madinah tomorrow?,"Tentu, kamu bisa menggunakan kereta cepat Haramain High Speed Railway yang paling efisien dengan mengecek jadwal dan memesan tiket di situs resminya sekarang. Selain itu, kamu juga bisa memesan taksi atau mobil privat melalui aplikasi Careem atau Uber.",data\outputs\tts_2326_audio03.wav,52.894
2326_audio11.wav,kenapa fasting di ramadan itu wajib bagi muslim?,"Puasa Ramadan wajib karena merupakan salah satu rukun Islam yang diperintahkan langsung oleh Allah SWT dalam Al-Quran. Tujuannya adalah untuk melatih ketakwaan, kesabaran, dan kedisiplinan diri bagi setiap Muslim.",data\outputs\tts_2326_audio11.wav,41.243
2326_audio13.wav,jelaskan step by step cara booking flight ke jedah secara online,"Buka aplikasi travel atau website maskapai, pilih tujuan Jeddah dan tanggal keberangkatan, lalu pilih jadwal penerbangan yang tersedia. Masukkan data diri sesuai paspor dan lakukan pembayaran sesuai instruksi. Pastikan pula masa berlaku paspor Anda minimal enam bulan sebelum melakukan pemesanan.",data\outputs\tts_2326_audio13.wav,46.87
2326_audio17.wav,"menurut kamu, belajar bahasa arab itu susah nggak untuk pemula?","Belajar bahasa Arab bisa terasa menantang karena tata bahasanya yang unik, tapi akan lebih mudah jika kamu belajar secara konsisten. Kamu bisa memulainya dengan mempelajari kosakata dasar dan sering mendengarkan percakapan sehari-hari.",data\outputs\tts_2326_audio17.wav,37.872
2330_audio01.wav,aku mau book flight ke jedah minggu depan. bisa bantu schedule?,"Saya bisa bantu menyusun rencana jadwalnya, namun Anda harus memesan tiketnya langsung melalui aplikasi seperti Traveloka atau Skyscanner. Pastikan juga masa berlaku paspor Anda minimal enam bulan sebelum tanggal keberangkatan.",data\outputs\tts_2330_audio01.wav,35.213
2330_audio02.wav,aku butuh travel umrah simple tapi include madinah visit.,Kamu bisa mencari paket Umrah Reguler yang biasanya sudah menyertakan jadwal kunjungan ke Madinah. Pastikan untuk memilih agen travel yang terdaftar resmi di Kemenag agar proses pemesanan dan keberangkatanmu lebih aman dan terjamin.,data\outputs\tts_2330_audio02.wav,34.793
2330_audio03.wav,can you help aku arrange transport dari jedah ke madinah tomorrow?,Kamu bisa menggunakan kereta cepat Haramain High Speed Railway untuk perjalanan paling cepat dan nyaman. Segera pesan tiket melalui aplikasi atau situs resmi Haramain Railway untuk memastikan ketersediaan jadwal untuk besok.,data\outputs\tts_2330_audio03.wav,41.788
2330_audio04.wav,explain step by step cara apply visa saudi dengan benar.,"Anda bisa mengajukan visa Saudi melalui situs resmi KSA Visa atau platform Nusuk dengan membuat akun, mengisi data diri, mengunggah dokumen paspor, dan membayar biaya secara online. Pastikan masa berlaku paspor Anda minimal enam bulan agar proses pengajuannya lancar.",data\outputs\tts_2330_audio04.wav,65.187
2330_audio05.wav,"ya, aku rindu bookflag ilah jeddah al-usbu al-kodim. hal bisa bantu jeddah afdal schedule warilatan mubasirah.",Saya bisa membantu Anda mencari jadwal kunjungan atau ibadah di Jeddah. Gunakan aplikasi Nusuk untuk mengatur jadwal resmi dan cek penyedia layanan transportasi lokal agar jadwal perjalanan Anda lebih teratur.,data\outputs\tts_2330_audio05.wav,55.08
2326_audio04.wav,explain step by step cara apply visa saudi dengan benar,"Untuk apply visa Saudi, kunjungi platform resmi seperti KSA Visa atau Nusuk, lengkapi formulir data diri, dan unggah dokumen seperti paspor serta foto. Setelah itu, bayar biaya visa secara online dan tunggu konfirmasi persetujuan untuk mencetak visa Anda.",data\outputs\tts_2326_audio04.wav,41.193
2326_audio05.wav,"ya, aku uridu book flight ila jeddah, al-usbu al-qadim. hal bisa bantu ajida afdal skedul wari hlatan mubashiroh?",Saya bisa membantu Anda menemukan jadwal terbaik dan penawaran langsung ke Jeddah untuk minggu depan. Silakan cek situs seperti Google Flights atau Skyscanner untuk membandingkan harga maskapai dan memilih rute yang paling efisien.,data\outputs\tts_2326_audio05.wav,58.261
2326_audio06.wav,uridu rand transport menjedah ilam adinah kodan,Anda bisa menggunakan Kereta Cepat Haramain untuk perjalanan tercepat atau menyewa mobil pribadi melalui aplikasi transportasi. Sebaiknya pesan tiket kereta secara online melalui situs resmi agar lebih praktis.,data\outputs\tts_2326_audio06.wav,57.248
2326_audio07.wav,book flight ke jeddah lalu lanjut ke madinah. skedul terbaik kapan?,Sebaiknya mendarat di Jeddah pada pagi atau siang hari agar Anda memiliki waktu cukup untuk perjalanan ke Madinah. Gunakan kereta cepat Haramain untuk perjalanan yang lebih praktis dan efisien dari Jeddah ke Madinah.,data\outputs\tts_2326_audio07.wav,42.594
2330_audio06.wav,uridu arrange transport minjendah ila madinah gadan,Anda bisa menggunakan kereta cepat Haramain High Speed Railway atau taksi online seperti Careem untuk transportasi dari Jeddah ke Madinah besok. Silakan pesan tiket melalui aplikasi resmi Haramain atau gunakan aplikasi Uber untuk mendapatkan kendaraan dengan mudah.,data\outputs\tts_2330_audio06.wav,42.554
2330_audio07.wav,book flight ke jeddah lalu lanjut ke madinah. skejul terbaik kapan?,Mendarat di Jeddah pada pagi atau malam hari adalah waktu terbaik agar bisa langsung melanjutkan perjalanan. Gunakan kereta cepat Haramain High Speed Railway dari Jeddah ke Madinah untuk perjalanan yang lebih cepat dan nyaman.,data\outputs\tts_2330_audio07.wav,48.27
2330_audio12.wav,bagaimana proses visa saudi untuk umrah dari indonesia sekarang?,Proses visa umrah saat ini bisa dilakukan melalui agen travel resmi atau langsung melalui platform Nusuk jika Anda memiliki visa turis. Pastikan paspor Anda masih berlaku minimal enam bulan dan siapkan dokumen identitas yang diperlukan untuk pengajuan.,data\outputs\tts_2330_audio12.wav,37.409
2330_audio14.wav,how to prepare dokumen umrah dari indonesia dengan benar,"Siapkan paspor dengan masa berlaku minimal enam bulan, sertifikat vaksin meningitis, dan visa umrah melalui agen travel resmi. Pastikan juga dokumen pendukung seperti tiket pesawat dan bukti booking hotel sudah lengkap untuk kelancaran perjalanan Anda.",data\outputs\tts_2330_audio14.wav,45.126
2330_audio15.wav,tolong buat checklist persiapan umroh termasuk barang wajib di bawah.,"Dokumen wajib yang harus disiapkan adalah paspor, visa, dan bukti vaksinasi. Selain itu, bawa pakaian ihram atau mukena, obat-obatan pribadi, alat mandi, serta uang tunai secukupnya. Pastikan semua kebutuhan ibadah dan dokumen penting sudah tertata rapi dalam tas Anda.",data\outputs\tts_2330_audio15.wav,60.835
2330_audio17.wav,"menurut kamu, belajar bahasa arab itu susah enggak untuk pemula?","Menurut saya, belajar bahasa Arab bisa terasa menantang karena tata bahasanya, tapi tetap bisa dikuasai dengan latihan yang konsisten. Kamu bisa mulai dengan mempelajari huruf dan kosakata dasar agar proses belajarnya terasa lebih mudah.",data\outputs\tts_2330_audio17.wav,37.271
2331_audio01.wav,aku mau book flight ke jedah minggu depan. bisa bantu schedule?,"Saya bisa bantu menyusun jadwal kegiatannya, tapi kamu perlu memesan tiket sendiri melalui aplikasi seperti Traveloka atau website maskapai. Segera lakukan pemesanan sekarang karena waktu keberangkatan sudah dekat dan pastikan masa berlaku paspor kamu minimal 6 bulan.",data\outputs\tts_2331_audio01.wav,43.4
2331_audio02.wav,"aku butuh travel umrah simpel, tapi include madinah visit.",Cari paket Umrah Reguler yang sudah termasuk kunjungan ke Madinah agar lebih praktis. Kamu bisa langsung cek agen travel berizin PPIU dan pastikan itinerary mereka sudah mencakup jadwal ziarah di Madinah.,data\outputs\tts_2331_audio02.wav,38.696
2331_audio03.wav,can you help aku arrange transport dari jedah ke madinah tomorrow?,"Tentu, kamu bisa menggunakan Kereta Cepat Haramain untuk perjalanan paling efisien dari Jeddah ke Madinah. Sebaiknya pesan tiket melalui situs resmi HHR atau gunakan aplikasi Careem jika ingin menyewa kendaraan pribadi.",data\outputs\tts_2331_audio03.wav,32.435
2331_audio04.wav,explain step by step cara apply visa saudi dengan benar.,"Pertama, siapkan paspor aktif dan foto terbaru, lalu kunjungi situs resmi KSA Visa atau gunakan layanan VFS TasHeel. Pilih jenis visa yang sesuai, isi data diri dengan lengkap, dan selesaikan pembayaran biaya visa secara online.",data\outputs\tts_2331_audio04.wav,32.225
2331_audio05.wav,"ya ahli, uridu buk flight ilajedah alus bual kadim. hal bisa bantu ajida afdal schedule wari latan mubasirah?","Untuk mencari jadwal penerbangan langsung terbaik ke Jeddah minggu depan, Anda bisa mengecek melalui Skyscanner atau Google Flights. Saya sarankan mencari maskapai seperti Saudia atau Garuda Indonesia untuk mendapatkan opsi penerbangan langsung ke Bandara King Abdulaziz.",data\outputs\tts_2331_audio05.wav,48.572
2331_audio06.wav,uridu range transport menjeda ilam madinah gadan,Anda bisa menggunakan kereta cepat Haramain High Speed Railway atau menyewa mobil pribadi untuk ke Madinah besok. Sebaiknya segera pesan tiket kereta melalui situs resmi atau aplikasi Haramain agar perjalanan lebih cepat dan nyaman.,data\outputs\tts_2331_audio06.wav,38.901
2331_audio10.wav,apa perbedaan umrah dan haji secara detail dalam islam?,"Perbedaan utamanya adalah haji dilakukan pada waktu tertentu di bulan Dzulhijjah dan wajib melaksanakan wukuf di Arafah, sementara umrah bisa dilakukan kapan saja tanpa wukuf. Pastikan Anda mulai mempersiapkan kesehatan fisik dan kelengkapan dokumen perjalanan sejak dini.",data\outputs\tts_2331_audio10.wav,44.678
2331_audio12.wav,bagaimana proses visa saudi untuk umrah dari indonesia sekarang?,Anda bisa mengajukan visa Umrah melalui biro perjalanan resmi atau menggunakan visa turis melalui platform Nusuk secara mandiri. Pastikan paspor Anda masih berlaku minimal enam bulan dan ikuti prosedur pendaftaran di situs resmi pemerintah Saudi.,data\outputs\tts_2331_audio12.wav,38.994
2331_audio15.wav,tolong buat checklist persiapan umrah termasuk barang wajib di bawah.,"Siapkan dokumen utama seperti paspor, visa, dan bukti vaksin, serta perlengkapan ibadah seperti kain ihram dan sajadah. Pastikan juga membawa obat-obatan pribadi, charger, power bank, serta uang tunai Riyal secukupnya.",data\outputs\tts_2331_audio15.wav,66.505
2331_audio17.wav,"menurut kamu, belajar bahasa arab itu susah enggak untuk pemula.","Belajar bahasa Arab bisa terasa menantang bagi pemula karena tata bahasanya yang unik, namun tetap bisa dikuasai dengan latihan rutin. Kamu bisa mulai dengan mempelajari kosakata dasar dan cara membaca agar proses belajarnya terasa lebih ringan.",data\outputs\tts_2331_audio17.wav,34.832
2332_audio01.wav,aku mau book flight ke jedah minggu depan. bisa bantu schedule?,"Tentu, saya bisa bantu menyusun jadwalnya. Kamu bisa mengecek jadwal penerbangan di situs Saudia Airlines atau Garuda Indonesia, lalu bandingkan harga dan jam keberangkatan melalui Traveloka atau Skyscanner untuk minggu depan.",data\outputs\tts_2332_audio01.wav,44.467
2332_audio02.wav,aku butuh travel umrah simple tapi include madinah visit.,Kamu bisa mencari paket Umrah Reguler yang sudah termasuk program ziarah di Madinah. Pastikan agen travel tersebut memiliki izin resmi PPIU dari Kemenag agar perjalanan kamu aman dan terjamin.,data\outputs\tts_2332_audio02.wav,56.109
2332_audio03.wav,can you help aku arrange transport dari jedah ke madinah tomorrow?,Kamu bisa menggunakan Haramain High-Speed Railway agar perjalanan lebih cepat dan nyaman. Segera pesan tiketnya secara online melalui website resmi Haramain Train untuk jadwal keberangkatan besok.,data\outputs\tts_2332_audio03.wav,36.203
2332_audio04.wav,explain step by step cara apply visa saudi dengan benar.,"Pertama, tentukan jenis visa yang dibutuhkan lalu akses situs resmi KSA Visa atau platform Nusuk jika untuk Umrah. Isi formulir aplikasi, unggah dokumen pendukung seperti paspor dan foto, kemudian lakukan pembayaran secara online melalui portal resmi tersebut.",data\outputs\tts_2332_audio04.wav,34.597
2332_audio05.wav,"ya, saya ingin buka penerbangan sehingga jadah minggu depan. bagaimana saya boleh membantu mencari skedul terbaik dan keadaan yang lebih baik?",Saya bisa membantu mencarikan jadwal penerbangan terbaik dan membandingkan harga maskapai untuk keberangkatan minggu depan. Silakan informasikan kota asal dan tujuan agar saya dapat memberikan rekomendasi rute serta waktu terbang yang paling optimal bagi Anda.,data\outputs\tts_2332_audio05.wav,73.386
2332_audio06.wav,uri du arrange transport min jedah ila madinah gaddan.,"Anda bisa menggunakan Kereta Cepat Haramain, taksi pribadi, atau bus untuk perjalanan dari Jeddah ke Madinah. Disarankan untuk memesan tiket Kereta Cepat Haramain secara online melalui situs resminya agar perjalanan lebih cepat dan nyaman.",data\outputs\tts_2332_audio06.wav,46.279
2332_audio07.wav,"book flight ke jedah, lalu lanjut ke madinah. schedule terbaik kapan?",Jadwal terbaik adalah tiba di Jeddah pada pagi hari agar bisa langsung melanjutkan perjalanan ke Madinah menggunakan kereta cepat Haramain. Anda disarankan untuk memesan tiket kereta secara online melalui situs resminya agar perjalanan lebih efisien.,data\outputs\tts_2332_audio07.wav,48.812
2332_audio13.wav,jelaskan step by step cara booking flight ke jedah secara online.,"Buka situs atau aplikasi seperti Traveloka atau Skyscanner, lalu masukkan kota asal, tujuan ke Jeddah, dan tanggal perjalanan. Pilih jadwal penerbangan yang sesuai, isi data diri penumpang dengan lengkap, dan lakukan pembayaran untuk mendapatkan e-tiket.",data\outputs\tts_2332_audio13.wav,70.688
2332_audio16.wav,guide aku cara pilih hotel di makkah dekat haram dengan budget terbatas.,Cari hotel di area Ajyad atau Ibrahim Al Khalil yang menyediakan layanan shuttle gratis ke Masjidil Haram. Kamu bisa membandingkan harga di aplikasi booking dan memilih hotel yang lokasinya agak jauh sedikit tapi memiliki fasilitas antar-jemput agar tetap hemat.,data\outputs\tts_2332_audio16.wav,35.507
2332_audio18.wav,i feel overwhelmed dengan persiapan umrah. ada tips sederhana?,"Cobalah untuk membuat daftar prioritas agar persiapan terasa lebih teratur. Fokuslah pada penyelesaian dokumen penting seperti paspor dan visa terlebih dahulu, kemudian cicil perlengkapan lainnya secara bertahap.",data\outputs\tts_2332_audio18.wav,43.242
2333_audio01.wav,aku mau book flight ke jeddah minggu depan. bisa bantu schedule?,"Tentu, saya bisa membantu menyusun rencana jadwalnya. Silakan cek aplikasi Traveloka atau website resmi Saudia Airlines untuk melihat ketersediaan jadwal penerbangan ke Jeddah minggu depan.",data\outputs\tts_2333_audio01.wav,61.575
2333_audio02.wav,aku butuh travel umrah simpel tapi include madinah visit,Kamu bisa mencari paket Umrah Reguler yang sudah mencakup kunjungan ke Madinah. Pastikan memilih travel yang terdaftar resmi di Kemenag dan cek detail fasilitas hotel di kedua kota tersebut.,data\outputs\tts_2333_audio02.wav,34.173
2333_audio03.wav,can you help aku arrange transport dari jedah ke madinah tomorrow?,Kamu bisa naik kereta cepat Haramain High Speed Railway atau pesan taksi lewat aplikasi Uber dan Careem. Sebaiknya pesan tiket kereta secara online sekarang lewat situs resminya agar lebih praktis dan pasti.,data\outputs\tts_2333_audio03.wav,37.787
2333_audio04.wav,jelaskan langkah-langkah-langkah cara memainkan visa saudi dengan benar,"Untuk mengurus visa Saudi, Anda dapat mendaftar secara online melalui platform resmi seperti Nusuk atau website Visa Saudi. Siapkan paspor yang masih berlaku, unggah foto terbaru, dan selesaikan pembayaran langsung melalui situs tersebut.",data\outputs\tts_2333_audio04.wav,41.075
2333_audio05.wav,"ya, kakak. ridu bukfai ilah jadah ul-usguan kodim. hal bisa bantu ajidah afdal schedule wari hlatam mubah shiroh?","Tentu, saya bisa membantu menyusun jadwal perjalanan Umrah Anda. Silakan tentukan tanggal keberangkatan dan kota tujuan agar saya dapat membuatkan rencana perjalanan yang detail dan praktis.",data\outputs\tts_2333_audio05.wav,64.88
2333_audio06.wav,orido arrange transport minjeda ila madinah wodan,Anda bisa menggunakan kereta cepat Haramain High Speed Railway atau menyewa mobil pribadi. Pesan tiket kereta melalui situs resmi HHR atau gunakan aplikasi Uber dan Careem untuk transportasi dari Jeddah ke Madinah.,data\outputs\tts_2333_audio06.wav,38.308
2333_audio07.wav,"bugflight ke jeddah lalu lanjut ke madinah, schedule terbaik kapan","Sebaiknya mendarat di Jeddah pada pagi hari agar bisa langsung melakukan Umrah, lalu lanjutkan ke Madinah menggunakan kereta cepat Haramain. Pastikan Anda memesan tiket kereta melalui aplikasi resmi jauh-jauh hari untuk memastikan ketersediaan jadwal yang diinginkan.",data\outputs\tts_2333_audio07.wav,48.151
2333_audio09.wav,mungkin buk transport min makah ila madinah untuk besok,Anda bisa menggunakan kereta cepat Haramain yang paling efisien atau bus SAPTCO untuk perjalanan besok. Segera pesan tiket melalui aplikasi atau website resmi agar tidak kehabisan jadwal.,data\outputs\tts_2333_audio09.wav,38.736
2333_audio17.wav,"menurut kamu, belajar bahasa arab itu susah enggak untuk pemula?",Menurutku tidak terlalu susah asalkan kamu konsisten dan mulai belajar dari dasar seperti huruf hijaiyah. Kamu bisa mulai dengan menghafal kosakata sehari-hari agar proses belajarnya terasa lebih ringan.,data\outputs\tts_2333_audio17.wav,32.514
2334_audio01.wav,aku mau book flight ke jeddah minggu depan. bisa bantu schedule?,"Tentu, aku bisa bantu carikan informasi jadwalnya. Kamu bisa langsung cek di aplikasi Traveloka atau website resmi maskapai seperti Saudia dan Garuda Indonesia untuk mendapatkan harga terbaik minggu depan.",data\outputs\tts_2334_audio01.wav,32.58
2334_audio02.wav,aku butuh travel umurah simple tapi include madinah visit,Cari paket Umrah Reguler karena biasanya sudah mencakup kunjungan ke Madinah. Pastikan memilih travel agent resmi dan periksa detail akomodasi agar hotel berada di dekat Masjid Nabawi dan Masjidil Haram.,data\outputs\tts_2334_audio02.wav,33.12
2334_audio03.wav,can you help aku arrange transport dari jeddah ke madinah tomorrow?,"Kamu bisa menggunakan kereta cepat Haramain High Speed Railway yang bisa dipesan melalui aplikasi resminya untuk perjalanan paling cepat. Selain itu, kamu juga bisa menggunakan layanan taksi online seperti Uber atau Careem untuk jemputan langsung ke Madinah.",data\outputs\tts_2334_audio03.wav,46.679
2334_audio04.wav,explain step by step cara apply visa saudi dengan benar.,"Kamu bisa apply visa Saudi dengan cara mendaftar di portal resmi KSA Visa atau aplikasi Nusuk, mengunggah dokumen paspor dan foto, lalu membayar biaya visa secara online. Jika ingin lebih praktis, kamu juga bisa menggunakan jasa resmi dari VFS Tasheer untuk membantu proses pengurusan dokumen kamu.",data\outputs\tts_2334_audio04.wav,49.105
2334_audio05.wav,"ya, aku h start grady ini, apakah bisa h bantu aku buat schedule objective di hue group?","Tentu, aku bisa bantu kamu buat schedule objective di Hue Group. Silakan berikan rincian tugas, target, dan deadline agar aku bisa langsung menyusunnya untukmu.",data\outputs\tts_2334_audio05.wav,103.579
2334_audio06.wav,uridu range transport minjekdah ilamadhinah wadhan,"Kamu bisa menggunakan kereta cepat Haramain, taksi, atau bus untuk perjalanan dari Jeddah ke Madinah. Saya sarankan memesan tiket kereta Haramain secara online melalui situs resminya agar perjalanan Anda lebih cepat dan nyaman.",data\outputs\tts_2334_audio06.wav,41.38
2334_audio07.wav,book flight ke jeddah lalu lanjut ke madinah. skejul terbaik kapan?,Pesanlah tiket multi-city dengan mendarat di Jeddah dan pulang dari Madinah untuk efisiensi waktu. Gunakan Kereta Cepat Haramain untuk perjalanan dari Jeddah ke Madinah agar lebih praktis dan cepat.,data\outputs\tts_2334_audio07.wav,47.057
2334_audio08.wav,bagaimana proses visa saudi untuk umrah dari indonesia sekarang?,Anda bisa mengurus visa umrah melalui agen travel resmi atau langsung melalui platform Nusuk. Pastikan paspor Anda berlaku minimal enam bulan dan siapkan dokumen seperti foto terbaru serta bukti pembayaran untuk proses pengajuan.,data\outputs\tts_2334_audio08.wav,41.137
2334_audio09.wav,how to prepare dokumen umrah dari indonesia dengan benar,"Siapkan paspor dengan masa berlaku minimal 6 bulan, sertifikat vaksin meningitis, serta KTP dan kartu keluarga. Gunakan jasa travel umrah resmi agar pengurusan visa, tiket pesawat, dan akomodasi menjadi lebih mudah dan terjamin.",data\outputs\tts_2334_audio09.wav,40.928
2334_audio10.wav,"menurut kamu, belajar bahasa arab itu susah nggak untuk pemula?","Belajar bahasa Arab memang menantang karena tata bahasanya yang unik, tapi sangat mungkin dikuasai oleh pemula jika dilakukan secara konsisten. Kamu bisa mulai dengan mempelajari kosakata dasar dan mendengarkan percakapan sederhana setiap hari agar terbiasa.",data\outputs\tts_2334_audio10.wav,30.952
2335_audio01.wav,aku mau book flag ke jeddah minggu depan. bisa bantu schedule?,Saya bisa membantu memberikan panduan jadwal. Silakan cek aplikasi Traveloka atau situs resmi Saudia Airlines untuk melihat pilihan penerbangan ke Jeddah minggu depan. Segera lakukan pemesanan untuk memastikan ketersediaan tiket dan mendapatkan harga terbaik.,data\outputs\tts_2335_audio01.wav,50.643
2335_audio02.wav,aku butuh travel umrah simpel tapi include madinah visit,Kamu bisa memilih paket Umrah Reguler karena biasanya sudah mencakup kunjungan ke Madinah dalam satu rangkaian. Carilah paket all-in dari agen travel terpercaya agar urusan visa dan transportasi sudah langsung diatur secara praktis.,data\outputs\tts_2335_audio02.wav,33.68
2335_audio03.wav,can you help aku arrange transport dari jeddah ke madinah tomorrow?,"Tentu, kamu bisa menggunakan kereta cepat Haramain High Speed Railway untuk perjalanan paling cepat dan nyaman. Pesan tiketnya secara online melalui situs resmi atau aplikasi Haramain, atau gunakan bus SAPTCO jika ingin pilihan yang lebih hemat.",data\outputs\tts_2335_audio03.wav,36.453
2335_audio04.wav,it's blind step by step cara apply visa saudi dengan benar.,"Anda bisa mengajukan visa Saudi melalui situs resmi visa.saudi atau platform Nusuk. Langkahnya adalah membuat akun, mengunggah dokumen paspor, mengisi data diri, dan melakukan pembayaran secara online.",data\outputs\tts_2335_audio04.wav,37.356
2335_audio05.wav,"ya, kakak. kami ingin membuat penerbangan untuk jadualan pada minggu depan. apakah anda dapat membantu mencari skedul terbaik untuk menjadualan?","Tentu, saya bisa membantu mencarikan jadwal penerbangan terbaik untuk Anda. Silakan informasikan kota asal, kota tujuan, dan tanggal keberangkatan agar saya bisa segera mencari pilihan skedul yang paling sesuai.",data\outputs\tts_2335_audio05.wav,47.652
2335_audio06.wav,uri itu orang transport minjedah ilamadina kodan.,"Iya, untuk transportasi dari Jeddah ke Madinah Anda bisa menggunakan Kereta Cepat Haramain, bus, atau taksi. Saya sarankan menggunakan Kereta Cepat Haramain karena lebih cepat dan nyaman, serta Anda bisa memesan tiketnya secara online melalui aplikasi resmi.",data\outputs\tts_2335_audio06.wav,61.728
